Time,Date,Day of the week,CarCount,BikeCount,BusCount,TruckCount,Total,Traffic Situation
3:00:00 PM,25.0,Wednesday,92.0,18,31.0,6,147.0,high
3:15:00 PM,25.0,Wednesday,74.0,12,17.0,16,119.0,normal
3:30:00 PM,25.0,Wednesday,67.0,22,7.0,5,101.0,low
3:45:00 PM,25.0,Wednesday,84.0,20,25.0,15,144.0,normal
4:00:00 PM,25.0,Wednesday,144.0,15,42.0,8,209.0,heavy
4:15:00 PM,25.0,Wednesday,120.0,11,47.0,7,185.0,heavy
4:30:00 PM,25.0,Wednesday,108.0,10,36.0,6,160.0,high
4:45:00 PM,25.0,Wednesday,141.0,13,50.0,6,210.0,heavy
5:00:00 PM,25.0,Wednesday,121.0,37,29.0,8,195.0,heavy
5:15:00 PM,25.0,Wednesday,142.0,40,22.0,6,210.0,heavy
5:30:00 PM,25.0,Wednesday,137.0,23,28.0,7,195.0,heavy
5:45:00 PM,25.0,Wednesday,117.0,10,27.0,8,162.0,high
6:00:00 PM,25.0,Wednesday,100.0,16,37.0,7,160.0,high
6:15:00 PM,25.0,Wednesday,148.0,11,42.0,8,209.0,heavy
6:30:00 PM,25.0,Wednesday,148.0,27,39.0,6,220.0,heavy
6:45:00 PM,25.0,Wednesday,65.0,18,20.0,21,124.0,high
7:00:00 PM,25.0,Wednesday,75.0,9,14.0,6,104.0,low
7:15:00 PM,25.0,Wednesday,85.0,15,20.0,29,149.0,high
7:30:00 PM,25.0,Wednesday,57.0,21,20.0,18,116.0,normal
7:45:00 PM,25.0,Wednesday,50.0,7,13.0,30,100.0,normal
8:00:00 PM,25.0,Wednesday,87.0,21,14.0,34,156.0,high
8:15:00 PM,25.0,Wednesday,64.0,24,11.0,6,105.0,low
8:30:00 PM,25.0,Wednesday,76.0,6,18.0,14,114.0,normal
8:45:00 PM,25.0,Wednesday,69.0,11,12.0,8,100.0,low
9:00:00 PM,25.0,Wednesday,76.0,9,17.0,14,116.0,normal
9:15:00 PM,25.0,Wednesday,94.0,8,15.0,5,122.0,normal
9:30:00 PM,25.0,Wednesday,104.0,10,16.0,33,163.0,high
9:45:00 PM,25.0,Wednesday,98.0,13,13.0,33,157.0,high
10:00:00 PM,25.0,Wednesday,13.0,5,0.0,18,36.0,normal
10:15:00 PM,25.0,Wednesday,17.0,1,0.0,11,29.0,low
10:30:00 PM,25.0,Wednesday,18.0,2,1.0,34,55.0,normal
10:45:00 PM,25.0,Wednesday,11.0,1,0.0,35,47.0,normal
11:00:00 PM,25.0,Wednesday,17.0,4,0.0,11,32.0,low
11:15:00 PM,25.0,Wednesday,17.0,1,1.0,23,42.0,normal
11:30:00 PM,25.0,Wednesday,17.0,2,0.0,23,42.0,normal
11:45:00 PM,25.0,Wednesday,16.0,4,1.0,30,51.0,normal
12:00:00 AM,26.0,Thursday,15.0,5,1.0,23,44.0,normal
12:15:00 AM,26.0,Thursday,18.0,0,0.0,31,49.0,normal
12:30:00 AM,26.0,Thursday,10.0,1,0.0,17,28.0,normal
12:45:00 AM,26.0,Thursday,13.0,2,0.0,32,47.0,normal
1:00:00 AM,26.0,Thursday,16.0,1,0.0,38,55.0,normal
1:15:00 AM,26.0,Thursday,11.0,4,0.0,32,47.0,normal
1:30:00 AM,26.0,Thursday,12.0,2,0.0,26,40.0,normal
1:45:00 AM,26.0,Thursday,14.0,2,1.0,14,31.0,normal
2:00:00 AM,26.0,Thursday,18.0,2,0.0,37,57.0,normal
2:15:00 AM,26.0,Thursday,17.0,1,1.0,22,41.0,normal
2:30:00 AM,26.0,Thursday,12.0,3,0.0,29,44.0,normal
2:45:00 AM,26.0,Thursday,20.0,5,0.0,30,55.0,normal
3:00:00 AM,26.0,Thursday,17.0,5,1.0,19,42.0,normal
3:15:00 AM,26.0,Thursday,12.0,0,1.0,33,46.0,normal
3:30:00 AM,26.0,Thursday,19.0,1,0.0,20,40.0,normal
3:45:00 AM,26.0,Thursday,11.0,4,1.0,38,54.0,normal
4:00:00 AM,26.0,Thursday,14.0,5,0.0,39,58.0,normal
4:15:00 AM,26.0,Thursday,102.0,20,4.0,12,138.0,normal
4:30:00 AM,26.0,Thursday,92.0,4,6.0,18,120.0,normal
4:45:00 AM,26.0,Thursday,54.0,14,10.0,16,94.0,normal
5:00:00 AM,26.0,Thursday,55.0,15,1.0,10,81.0,low
5:15:00 AM,26.0,Thursday,64.0,27,5.0,5,101.0,low
5:30:00 AM,26.0,Thursday,52.0,13,5.0,15,85.0,normal
5:45:00 AM,26.0,Thursday,73.0,11,4.0,3,91.0,low
6:00:00 AM,26.0,Thursday,106.0,27,45.0,5,183.0,heavy
6:15:00 AM,26.0,Thursday,145.0,21,40.0,5,211.0,heavy
6:30:00 AM,26.0,Thursday,133.0,19,28.0,5,185.0,heavy
6:45:00 AM,26.0,Thursday,117.0,31,49.0,0,197.0,heavy
7:00:00 AM,26.0,Thursday,146.0,17,34.0,0,197.0,heavy
7:15:00 AM,26.0,Thursday,101.0,35,42.0,3,181.0,heavy
7:30:00 AM,26.0,Thursday,103.0,28,32.0,1,164.0,high
7:45:00 AM,26.0,Thursday,150.0,10,26.0,0,186.0,heavy
8:00:00 AM,26.0,Thursday,135.0,23,48.0,0,206.0,heavy
8:15:00 AM,26.0,Thursday,104.0,10,48.0,2,164.0,high
8:30:00 AM,26.0,Thursday,144.0,39,50.0,1,234.0,heavy
8:45:00 AM,26.0,Thursday,132.0,10,49.0,0,191.0,heavy
9:00:00 AM,26.0,Thursday,142.0,19,31.0,1,193.0,heavy
9:15:00 AM,26.0,Thursday,45.0,4,30.0,29,108.0,normal
9:30:00 AM,26.0,Thursday,27.0,24,10.0,5,66.0,low
9:45:00 AM,26.0,Thursday,85.0,3,14.0,16,118.0,normal
10:00:00 AM,26.0,Thursday,84.0,11,27.0,26,148.0,high
10:15:00 AM,26.0,Thursday,90.0,4,10.0,20,124.0,normal
10:30:00 AM,26.0,Thursday,13.0,19,39.0,12,83.0,normal
10:45:00 AM,26.0,Thursday,11.0,1,37.0,9,58.0,normal
11:00:00 AM,26.0,Thursday,57.0,10,4.0,27,98.0,normal
11:15:00 AM,26.0,Thursday,52.0,10,9.0,23,94.0,normal
11:30:00 AM,26.0,Thursday,38.0,7,13.0,21,79.0,normal
11:45:00 AM,26.0,Thursday,35.0,7,15.0,24,81.0,normal
12:00:00 PM,26.0,Thursday,60.0,10,12.0,21,103.0,normal
12:15:00 PM,26.0,Thursday,70.0,10,3.0,30,113.0,high
12:30:00 PM,26.0,Thursday,34.0,8,6.0,30,78.0,normal
12:45:00 PM,26.0,Thursday,44.0,6,4.0,27,81.0,normal
1:00:00 PM,26.0,Thursday,21.0,5,4.0,25,55.0,normal
1:15:00 PM,26.0,Thursday,106.0,10,11.0,11,138.0,normal
1:30:00 PM,26.0,Thursday,82.0,30,32.0,10,154.0,high
1:45:00 PM,26.0,Thursday,57.0,12,9.0,17,95.0,normal
2:00:00 PM,26.0,Thursday,60.0,18,21.0,10,109.0,normal
2:15:00 PM,26.0,Thursday,79.0,17,34.0,8,138.0,high
2:30:00 PM,26.0,Thursday,78.0,29,22.0,13,142.0,normal
2:45:00 PM,26.0,Thursday,69.0,14,32.0,18,133.0,high
3:00:00 PM,26.0,Thursday,84.0,25,5.0,9,123.0,normal
3:15:00 PM,26.0,Thursday,62.0,11,28.0,5,106.0,normal
3:30:00 PM,26.0,Thursday,33.0,17,22.0,18,90.0,normal
3:45:00 PM,26.0,Thursday,14.0,21,23.0,6,64.0,normal
4:00:00 PM,26.0,Thursday,127.0,27,40.0,5,199.0,heavy
4:15:00 PM,26.0,Thursday,136.0,10,27.0,7,180.0,heavy
4:30:00 PM,26.0,Thursday,148.0,14,37.0,9,208.0,heavy
4:45:00 PM,26.0,Thursday,122.0,16,28.0,6,172.0,heavy
5:00:00 PM,26.0,Thursday,132.0,12,45.0,9,198.0,heavy
5:15:00 PM,26.0,Thursday,136.0,29,29.0,10,204.0,heavy
5:30:00 PM,26.0,Thursday,103.0,33,48.0,10,194.0,heavy
5:45:00 PM,26.0,Thursday,132.0,37,23.0,10,202.0,heavy
6:00:00 PM,26.0,Thursday,136.0,39,39.0,6,220.0,heavy
6:15:00 PM,26.0,Thursday,120.0,24,36.0,5,185.0,heavy
6:30:00 PM,26.0,Thursday,126.0,34,38.0,9,207.0,heavy
6:45:00 PM,26.0,Thursday,80.0,22,14.0,18,134.0,normal
7:00:00 PM,26.0,Thursday,99.0,9,15.0,29,152.0,high
7:15:00 PM,26.0,Thursday,81.0,21,19.0,7,128.0,normal
7:30:00 PM,26.0,Thursday,87.0,9,16.0,26,138.0,high
7:45:00 PM,26.0,Thursday,80.0,17,13.0,30,140.0,high
8:00:00 PM,26.0,Thursday,91.0,18,18.0,9,136.0,normal
8:15:00 PM,26.0,Thursday,90.0,19,15.0,13,137.0,normal
8:30:00 PM,26.0,Thursday,107.0,19,10.0,23,159.0,high
8:45:00 PM,26.0,Thursday,98.0,11,14.0,27,150.0,high
9:00:00 PM,26.0,Thursday,98.0,18,20.0,22,158.0,high
9:15:00 PM,26.0,Thursday,102.0,5,12.0,17,136.0,normal
9:30:00 PM,26.0,Thursday,62.0,13,16.0,28,119.0,high
9:45:00 PM,26.0,Thursday,101.0,15,12.0,35,163.0,high
10:00:00 PM,26.0,Thursday,17.0,5,1.0,16,39.0,normal
10:15:00 PM,26.0,Thursday,10.0,4,1.0,37,52.0,normal
10:30:00 PM,26.0,Thursday,16.0,4,0.0,35,55.0,normal
10:45:00 PM,26.0,Thursday,17.0,2,0.0,17,36.0,normal
11:00:00 PM,26.0,Thursday,17.0,0,0.0,27,44.0,normal
11:15:00 PM,26.0,Thursday,17.0,4,1.0,25,47.0,normal
11:30:00 PM,26.0,Thursday,15.0,2,0.0,15,32.0,normal
11:45:00 PM,26.0,Thursday,20.0,0,1.0,12,33.0,low
12:00:00 AM,27.0,Friday,16.0,3,0.0,28,47.0,normal
12:15:00 AM,27.0,Friday,13.0,2,1.0,28,44.0,normal
12:30:00 AM,27.0,Friday,15.0,5,0.0,26,46.0,normal
12:45:00 AM,27.0,Friday,15.0,2,1.0,16,34.0,normal
1:00:00 AM,27.0,Friday,12.0,3,0.0,26,41.0,normal
1:15:00 AM,27.0,Friday,15.0,5,0.0,27,47.0,normal
1:30:00 AM,,Friday,,2,,17,,
1:45:00 AM,27.0,Friday,12.0,2,0.0,16,30.0,normal
2:00:00 AM,27.0,Friday,19.0,1,0.0,38,58.0,normal
2:15:00 AM,27.0,Friday,16.0,1,1.0,32,50.0,normal
2:30:00 AM,27.0,Friday,12.0,0,0.0,11,23.0,low
2:45:00 AM,27.0,Friday,16.0,5,1.0,29,51.0,normal
3:00:00 AM,27.0,Friday,19.0,5,1.0,18,43.0,normal
3:15:00 AM,27.0,Friday,11.0,0,0.0,15,26.0,normal
3:30:00 AM,27.0,Friday,15.0,4,1.0,17,37.0,normal
3:45:00 AM,27.0,Friday,20.0,1,0.0,23,44.0,normal
4:00:00 AM,27.0,Friday,10.0,4,0.0,36,50.0,normal
4:15:00 AM,27.0,Friday,39.0,14,0.0,15,68.0,normal
4:30:00 AM,27.0,Friday,33.0,7,3.0,10,53.0,low
4:45:00 AM,27.0,Friday,77.0,8,7.0,15,107.0,normal
5:00:00 AM,27.0,Friday,80.0,18,6.0,11,115.0,normal
5:15:00 AM,27.0,Friday,53.0,11,7.0,15,86.0,normal
5:30:00 AM,27.0,Friday,73.0,17,6.0,13,109.0,normal
5:45:00 AM,27.0,Friday,77.0,20,4.0,13,114.0,normal
6:00:00 AM,27.0,Friday,76.0,14,1.0,12,103.0,low
6:15:00 AM,27.0,Friday,58.0,14,0.0,15,87.0,normal
6:30:00 AM,27.0,Friday,57.0,18,7.0,13,95.0,normal
6:45:00 AM,27.0,Friday,80.0,16,0.0,10,106.0,low
7:00:00 AM,27.0,Friday,38.0,7,1.0,13,59.0,normal
7:15:00 AM,27.0,Friday,53.0,20,6.0,12,91.0,low
7:30:00 AM,27.0,Friday,30.0,9,7.0,10,56.0,low
7:45:00 AM,27.0,Friday,50.0,19,4.0,10,83.0,low
8:00:00 AM,27.0,Friday,31.0,14,3.0,14,62.0,normal
8:15:00 AM,27.0,Friday,28.0,18,5.0,10,61.0,low
8:30:00 AM,27.0,Friday,31.0,15,4.0,12,62.0,low
8:45:00 AM,27.0,Friday,52.0,19,0.0,10,81.0,low
9:00:00 AM,27.0,Friday,42.0,9,2.0,13,66.0,normal
9:15:00 AM,27.0,Friday,151.0,55,27.0,2,235.0,heavy
9:30:00 AM,27.0,Friday,180.0,69,29.0,1,279.0,heavy
9:45:00 AM,27.0,Friday,149.0,41,23.0,3,216.0,heavy
10:00:00 AM,27.0,Friday,167.0,60,27.0,3,257.0,heavy
10:15:00 AM,27.0,Friday,134.0,45,22.0,3,204.0,heavy
10:30:00 AM,27.0,Friday,180.0,62,26.0,4,272.0,heavy
10:45:00 AM,27.0,Friday,156.0,54,25.0,3,238.0,heavy
11:00:00 AM,27.0,Friday,171.0,60,18.0,1,250.0,heavy
11:15:00 AM,27.0,Friday,174.0,53,10.0,3,240.0,heavy
11:30:00 AM,27.0,Friday,154.0,61,16.0,3,234.0,heavy
11:45:00 AM,27.0,Friday,161.0,53,11.0,1,226.0,heavy
12:00:00 PM,27.0,Friday,148.0,48,13.0,2,211.0,heavy
12:15:00 PM,27.0,Friday,136.0,60,27.0,2,225.0,heavy
12:30:00 PM,27.0,Friday,143.0,68,16.0,0,227.0,heavy
12:45:00 PM,27.0,Friday,152.0,51,22.0,2,227.0,heavy
1:00:00 PM,27.0,Friday,132.0,58,15.0,4,209.0,heavy
1:15:00 PM,27.0,Friday,155.0,58,15.0,4,232.0,heavy
1:30:00 PM,27.0,Friday,144.0,62,12.0,3,221.0,heavy
1:45:00 PM,27.0,Friday,161.0,51,20.0,1,233.0,heavy
2:00:00 PM,27.0,Friday,137.0,46,13.0,2,198.0,heavy
2:15:00 PM,27.0,Friday,149.0,61,16.0,1,227.0,heavy
2:30:00 PM,27.0,Friday,158.0,46,20.0,1,225.0,heavy
2:45:00 PM,27.0,Friday,134.0,65,22.0,0,221.0,heavy
3:00:00 PM,27.0,Friday,134.0,65,10.0,2,211.0,heavy
3:15:00 PM,27.0,Friday,73.0,24,4.0,0,101.0,low
3:30:00 PM,27.0,Friday,64.0,23,21.0,1,109.0,normal
3:45:00 PM,27.0,Friday,51.0,27,25.0,2,105.0,normal
4:00:00 PM,27.0,Friday,80.0,22,17.0,0,119.0,normal
4:15:00 PM,27.0,Friday,61.0,26,8.0,0,95.0,low
4:30:00 PM,27.0,Friday,75.0,24,8.0,0,107.0,low
4:45:00 PM,27.0,Friday,82.0,20,15.0,2,119.0,normal
5:00:00 PM,27.0,Friday,53.0,28,21.0,1,103.0,normal
5:15:00 PM,27.0,Friday,68.0,29,14.0,0,111.0,low
5:30:00 PM,27.0,Friday,63.0,28,22.0,0,113.0,normal
5:45:00 PM,27.0,Friday,76.0,30,20.0,1,127.0,normal
6:00:00 PM,27.0,Friday,66.0,23,10.0,0,99.0,low
6:15:00 PM,27.0,Friday,50.0,23,1.0,0,74.0,low
6:30:00 PM,27.0,Friday,60.0,29,22.0,2,113.0,normal
6:45:00 PM,27.0,Friday,75.0,26,11.0,0,112.0,normal
7:00:00 PM,27.0,Friday,81.0,22,18.0,2,123.0,normal
7:15:00 PM,27.0,Friday,33.0,6,0.0,4,43.0,low
7:30:00 PM,27.0,Friday,21.0,5,6.0,15,47.0,normal
7:45:00 PM,27.0,Friday,22.0,7,1.0,2,32.0,low
8:00:00 PM,27.0,Friday,31.0,6,0.0,15,52.0,normal
8:15:00 PM,27.0,Friday,41.0,8,3.0,2,54.0,low
8:30:00 PM,27.0,Friday,24.0,6,5.0,11,46.0,low
8:45:00 PM,27.0,Friday,45.0,6,6.0,10,67.0,low
9:00:00 PM,27.0,Friday,24.0,11,6.0,2,43.0,low
9:15:00 PM,27.0,Friday,47.0,6,2.0,12,67.0,low
9:30:00 PM,27.0,Friday,46.0,1,1.0,4,52.0,low
9:45:00 PM,27.0,Friday,26.0,3,2.0,3,34.0,low
10:00:00 PM,27.0,Friday,20.0,4,0.0,39,63.0,normal
10:15:00 PM,27.0,Friday,20.0,1,1.0,27,49.0,normal
10:30:00 PM,27.0,Friday,19.0,0,1.0,17,37.0,normal
10:45:00 PM,27.0,Friday,11.0,3,1.0,19,34.0,normal
11:00:00 PM,27.0,Friday,17.0,5,1.0,31,54.0,normal
11:15:00 PM,27.0,Friday,19.0,4,0.0,12,35.0,low
11:30:00 PM,27.0,Friday,11.0,1,0.0,38,50.0,normal
11:45:00 PM,27.0,Friday,12.0,0,0.0,17,29.0,normal
12:00:00 AM,28.0,Saturday,18.0,0,0.0,27,45.0,normal
12:15:00 AM,28.0,Saturday,19.0,4,0.0,14,37.0,normal
12:30:00 AM,28.0,Saturday,13.0,2,0.0,28,43.0,normal
12:45:00 AM,28.0,Saturday,18.0,4,1.0,23,46.0,normal
1:00:00 AM,28.0,Saturday,20.0,0,0.0,11,31.0,low
1:15:00 AM,28.0,Saturday,11.0,4,1.0,22,38.0,normal
1:30:00 AM,28.0,Saturday,15.0,2,0.0,18,35.0,normal
1:45:00 AM,28.0,Saturday,16.0,3,0.0,34,53.0,normal
2:00:00 AM,28.0,Saturday,11.0,2,0.0,18,31.0,normal
2:15:00 AM,28.0,Saturday,17.0,4,1.0,38,60.0,normal
2:30:00 AM,28.0,Saturday,20.0,4,1.0,28,53.0,normal
2:45:00 AM,28.0,Saturday,19.0,0,1.0,37,57.0,normal
3:00:00 AM,28.0,Saturday,10.0,2,1.0,34,47.0,normal
3:15:00 AM,28.0,Saturday,19.0,0,0.0,17,36.0,normal
3:30:00 AM,28.0,Saturday,15.0,0,0.0,30,45.0,normal
3:45:00 AM,28.0,Saturday,10.0,2,0.0,31,43.0,normal
4:00:00 AM,28.0,Saturday,18.0,3,0.0,17,38.0,normal
4:15:00 AM,28.0,Saturday,97.0,22,4.0,18,141.0,normal
4:30:00 AM,28.0,Saturday,111.0,12,9.0,17,149.0,normal
4:45:00 AM,28.0,Saturday,108.0,10,5.0,17,140.0,normal
5:00:00 AM,28.0,Saturday,74.0,24,10.0,20,128.0,normal
5:15:00 AM,28.0,Saturday,114.0,4,8.0,20,146.0,normal
5:30:00 AM,28.0,Saturday,91.0,16,5.0,11,123.0,normal
5:45:00 AM,28.0,Saturday,66.0,3,9.0,19,97.0,normal
6:00:00 AM,28.0,Saturday,104.0,32,23.0,5,164.0,normal
6:15:00 AM,28.0,Saturday,128.0,18,31.0,3,180.0,heavy
6:30:00 AM,28.0,Saturday,127.0,24,27.0,0,178.0,heavy
6:45:00 AM,28.0,Saturday,130.0,31,22.0,0,183.0,heavy
7:00:00 AM,28.0,Saturday,108.0,13,38.0,1,160.0,high
7:15:00 AM,28.0,Saturday,116.0,22,37.0,2,177.0,heavy
7:30:00 AM,28.0,Saturday,143.0,28,27.0,4,202.0,heavy
7:45:00 AM,28.0,Saturday,118.0,32,21.0,5,176.0,heavy
8:00:00 AM,28.0,Saturday,121.0,35,32.0,0,188.0,heavy
8:15:00 AM,28.0,Saturday,109.0,28,39.0,2,178.0,heavy
8:30:00 AM,28.0,Saturday,135.0,11,23.0,5,174.0,heavy
8:45:00 AM,28.0,Saturday,100.0,30,29.0,2,161.0,high
9:00:00 AM,28.0,Saturday,138.0,32,26.0,4,200.0,heavy
9:15:00 AM,28.0,Saturday,29.0,9,21.0,23,82.0,normal
9:30:00 AM,28.0,Saturday,36.0,17,7.0,30,90.0,normal
9:45:00 AM,28.0,Saturday,42.0,9,37.0,28,116.0,high
10:00:00 AM,28.0,Saturday,80.0,6,12.0,6,104.0,low
10:15:00 AM,28.0,Saturday,37.0,21,28.0,6,92.0,normal
10:30:00 AM,28.0,Saturday,44.0,17,27.0,30,118.0,high
10:45:00 AM,28.0,Saturday,25.0,12,13.0,5,55.0,low
11:00:00 AM,28.0,Saturday,36.0,9,9.0,30,84.0,normal
11:15:00 AM,28.0,Saturday,63.0,7,10.0,29,109.0,normal
11:30:00 AM,28.0,Saturday,20.0,5,13.0,22,60.0,normal
11:45:00 AM,28.0,Saturday,53.0,8,6.0,23,90.0,normal
12:00:00 PM,28.0,Saturday,41.0,7,5.0,26,79.0,normal
12:15:00 PM,28.0,Saturday,36.0,9,13.0,29,87.0,normal
12:30:00 PM,28.0,Saturday,65.0,10,8.0,22,105.0,normal
12:45:00 PM,28.0,Saturday,55.0,6,5.0,27,93.0,normal
1:00:00 PM,28.0,Saturday,63.0,8,15.0,30,116.0,high
1:15:00 PM,28.0,Saturday,19.0,26,32.0,18,95.0,normal
1:30:00 PM,28.0,Saturday,84.0,11,11.0,9,115.0,normal
1:45:00 PM,28.0,Saturday,110.0,23,34.0,9,176.0,heavy
2:00:00 PM,28.0,Saturday,46.0,20,18.0,5,89.0,normal
2:15:00 PM,28.0,Saturday,67.0,12,10.0,20,109.0,normal
2:30:00 PM,28.0,Saturday,42.0,25,20.0,19,106.0,normal
2:45:00 PM,28.0,Saturday,87.0,17,18.0,6,128.0,normal
3:00:00 PM,28.0,Saturday,45.0,24,31.0,11,111.0,normal
3:15:00 PM,28.0,Saturday,80.0,26,35.0,6,147.0,high
3:30:00 PM,28.0,Saturday,83.0,18,6.0,15,122.0,normal
3:45:00 PM,28.0,Saturday,68.0,19,15.0,11,113.0,normal
4:00:00 PM,28.0,Saturday,101.0,37,48.0,9,195.0,heavy
4:15:00 PM,28.0,Saturday,149.0,32,29.0,10,220.0,heavy
4:30:00 PM,28.0,Saturday,136.0,21,33.0,9,199.0,heavy
4:45:00 PM,28.0,Saturday,105.0,20,23.0,7,155.0,normal
5:00:00 PM,28.0,Saturday,125.0,12,20.0,8,165.0,normal
5:15:00 PM,28.0,Saturday,125.0,14,26.0,5,170.0,heavy
5:30:00 PM,28.0,Saturday,118.0,28,23.0,8,177.0,heavy
5:45:00 PM,28.0,Saturday,114.0,32,45.0,6,197.0,heavy
6:00:00 PM,28.0,Saturday,123.0,37,46.0,8,214.0,heavy
6:15:00 PM,28.0,Saturday,115.0,23,22.0,7,167.0,normal
6:30:00 PM,28.0,Saturday,111.0,25,35.0,10,181.0,heavy
6:45:00 PM,28.0,Saturday,66.0,8,11.0,9,94.0,low
7:00:00 PM,28.0,Saturday,103.0,12,17.0,23,155.0,high
7:15:00 PM,28.0,Saturday,94.0,14,14.0,24,146.0,high
7:30:00 PM,28.0,Saturday,105.0,23,15.0,18,161.0,normal
7:45:00 PM,28.0,Saturday,53.0,22,14.0,35,124.0,high
8:00:00 PM,28.0,Saturday,74.0,10,12.0,32,128.0,high
8:15:00 PM,28.0,Saturday,71.0,24,15.0,26,136.0,high
8:30:00 PM,28.0,Saturday,61.0,21,15.0,32,129.0,high
8:45:00 PM,28.0,Saturday,101.0,25,18.0,8,152.0,normal
9:00:00 PM,28.0,Saturday,104.0,22,10.0,14,150.0,normal
9:15:00 PM,28.0,Saturday,79.0,20,15.0,18,132.0,normal
9:30:00 PM,28.0,Saturday,70.0,20,11.0,14,115.0,normal
9:45:00 PM,28.0,Saturday,74.0,16,14.0,34,138.0,high
10:00:00 PM,28.0,Saturday,20.0,5,0.0,21,46.0,normal
10:15:00 PM,28.0,Saturday,16.0,0,0.0,36,52.0,normal
10:30:00 PM,28.0,Saturday,14.0,3,0.0,20,37.0,normal
10:45:00 PM,28.0,Saturday,14.0,1,1.0,30,46.0,normal
11:00:00 PM,28.0,Saturday,17.0,0,1.0,12,30.0,low
11:15:00 PM,28.0,Saturday,14.0,0,0.0,14,28.0,normal
11:30:00 PM,28.0,Saturday,18.0,5,0.0,40,63.0,normal
11:45:00 PM,28.0,Saturday,17.0,2,0.0,18,37.0,normal
12:00:00 AM,29.0,Sunday,14.0,1,1.0,35,51.0,normal
12:15:00 AM,29.0,Sunday,14.0,2,1.0,26,43.0,normal
12:30:00 AM,29.0,Sunday,16.0,0,1.0,37,54.0,normal
12:45:00 AM,29.0,Sunday,14.0,4,1.0,32,51.0,normal
1:00:00 AM,29.0,Sunday,19.0,5,0.0,12,36.0,low
1:15:00 AM,29.0,Sunday,11.0,0,1.0,31,43.0,normal
1:30:00 AM,29.0,Sunday,12.0,0,0.0,32,44.0,normal
1:45:00 AM,29.0,Sunday,12.0,3,0.0,32,47.0,normal
2:00:00 AM,29.0,Sunday,18.0,4,1.0,31,54.0,normal
2:15:00 AM,29.0,Sunday,17.0,4,1.0,20,42.0,normal
2:30:00 AM,29.0,Sunday,17.0,0,0.0,22,39.0,normal
2:45:00 AM,29.0,Sunday,19.0,2,1.0,12,34.0,low
3:00:00 AM,29.0,Sunday,18.0,2,1.0,19,40.0,normal
3:15:00 AM,29.0,Sunday,19.0,5,0.0,26,50.0,normal
3:30:00 AM,29.0,Sunday,19.0,5,1.0,35,60.0,normal
3:45:00 AM,29.0,Sunday,18.0,0,0.0,20,38.0,normal
4:00:00 AM,29.0,Sunday,16.0,0,0.0,30,46.0,normal
4:15:00 AM,29.0,Sunday,114.0,30,9.0,7,160.0,normal
4:30:00 AM,29.0,Sunday,102.0,17,2.0,14,135.0,normal
4:45:00 AM,29.0,Sunday,55.0,4,7.0,13,79.0,normal
5:00:00 AM,29.0,Sunday,82.0,2,4.0,14,102.0,normal
5:15:00 AM,29.0,Sunday,66.0,16,9.0,19,110.0,normal
5:30:00 AM,29.0,Sunday,86.0,5,1.0,13,105.0,normal
5:45:00 AM,29.0,Sunday,108.0,24,2.0,19,153.0,normal
6:00:00 AM,29.0,Sunday,112.0,30,26.0,0,168.0,heavy
6:15:00 AM,29.0,Sunday,147.0,31,46.0,0,224.0,heavy
6:30:00 AM,29.0,Sunday,116.0,20,40.0,2,178.0,heavy
6:45:00 AM,29.0,Sunday,138.0,13,21.0,5,177.0,heavy
7:00:00 AM,29.0,Sunday,132.0,25,40.0,2,199.0,heavy
7:15:00 AM,29.0,Sunday,124.0,14,31.0,4,173.0,heavy
7:30:00 AM,29.0,Sunday,106.0,27,25.0,1,159.0,normal
7:45:00 AM,29.0,Sunday,104.0,24,29.0,5,162.0,high
8:00:00 AM,29.0,Sunday,140.0,31,21.0,4,196.0,heavy
8:15:00 AM,29.0,Sunday,121.0,35,37.0,3,196.0,heavy
8:30:00 AM,29.0,Sunday,135.0,23,37.0,5,200.0,heavy
8:45:00 AM,29.0,Sunday,149.0,20,30.0,5,204.0,heavy
9:00:00 AM,29.0,Sunday,117.0,14,39.0,0,170.0,heavy
9:15:00 AM,29.0,Sunday,39.0,8,23.0,13,83.0,normal
9:30:00 AM,29.0,Sunday,40.0,14,18.0,21,93.0,normal
9:45:00 AM,29.0,Sunday,49.0,1,35.0,18,103.0,normal
10:00:00 AM,29.0,Sunday,38.0,12,35.0,25,110.0,normal
10:15:00 AM,29.0,Sunday,26.0,15,25.0,6,72.0,normal
10:30:00 AM,29.0,Sunday,93.0,14,10.0,25,142.0,high
10:45:00 AM,29.0,Sunday,54.0,24,37.0,20,135.0,high
11:00:00 AM,29.0,Sunday,32.0,6,10.0,23,71.0,normal
11:15:00 AM,29.0,Sunday,43.0,7,12.0,23,85.0,normal
11:30:00 AM,29.0,Sunday,23.0,6,15.0,20,64.0,normal
11:45:00 AM,29.0,Sunday,26.0,5,8.0,25,64.0,normal
12:00:00 PM,29.0,Sunday,55.0,7,8.0,27,97.0,normal
12:15:00 PM,29.0,Sunday,70.0,10,8.0,25,113.0,high
12:30:00 PM,29.0,Sunday,66.0,10,3.0,29,108.0,normal
12:45:00 PM,29.0,Sunday,66.0,7,15.0,26,114.0,high
1:00:00 PM,29.0,Sunday,46.0,6,7.0,21,80.0,normal
1:15:00 PM,29.0,Sunday,47.0,26,6.0,20,99.0,normal
1:30:00 PM,29.0,Sunday,75.0,20,7.0,11,113.0,normal
